city,country,lat,lng
LIBEREC,Czech Republic,50.770265,15.058395
LITOMERICE,Czech Republic,50.53408,14.131799
MLADA BOLESLAV,Czech Republic,50.411619,14.90313
MOST,Czech Republic,50.503274,13.636112
OLOMOUC-HEJCIN,Czech Republic,49.594137,17.25083
OPAVA,Czech Republic,49.938932,17.902532
ORLOVA,Czech Republic,49.845943,18.430927
OSTRAVA,Czech Republic,49.834914,18.282008
PARDUBICE,Czech Republic,50.041019,15.776541
PLZEN,Czech Republic,49.747742,13.377525
PRAGUE,Czech Republic,50.08744,14.421256
PREROV,Czech Republic,49.455378,17.450862
PRIBRAM,Czech Republic,49.690144,14.010366
PROSTEJOV,Czech Republic,49.472147,17.111798
RYCHNOV N. KNEZNOU,Czech Republic,50.14956,16.27791
SOKOLOV,Czech Republic,50.181564,12.640035
STANKOV,Czech Republic,49.553745,13.069694
TABOR,Czech Republic,49.41409,14.658471
TANVALD,Czech Republic,50.737621,15.305801
TEPLICE,Czech Republic,50.640664,13.824446
TREBIC,Czech Republic,49.215191,15.881609
TRINEC,Czech Republic,49.677921,18.671199
TRUTNOV,Czech Republic,50.560972,15.913223
UHERSKE HRADISTE,Czech Republic,49.068107,17.466364
USTI NAD LABEM,Czech Republic,50.668432,14.04088
VODNANY,Czech Republic,49.148158,14.175072
VSETIN,Czech Republic,49.338978,17.996153
VYSKOV,Czech Republic,49.277819,16.999445
ZLIN,Czech Republic,49.226766,17.666742
ZNOJMO,Czech Republic,48.855434,16.048946
AALBORG,Denmark,57.04821,9.919663
ARHUS,Denmark,56.149628,10.213405
COPENHAGEN,Denmark,55.686724,12.570069
KELDSNOR,Denmark,57.028436,10.346455
ODENSE,Denmark,55.399723,10.38521
Ambato,Ecuador,-1.242839,-78.628733
Cuenca,Ecuador,-2.897375,-79.004449
Ibarra,Ecuador,0.350523,-78.117993
Latacunga,Ecuador,-0.933613,-78.614884
Manta,Ecuador,-0.951115,-80.7184
Milagro,Ecuador,-3.622383,-79.667072
Portoviejo,Ecuador,-1.052952,-80.453313
Quito,Ecuador,-0.220169,-78.512091
Santo Domingo,Ecuador,-0.245729,-79.159703
Delta region,Egypt,14.48201,121.03448
Greater Cairo,Egypt,30.044281,31.340002
San Salvador,El Salvador,13.6929,89.2182
KOHTLA-JARVE,Estonia,59.402549,27.288029
NARVA,Estonia,59.376692,28.192106
TALLINN,Estonia,59.437216,24.745369
TARTU,Estonia,58.372706,26.723753
Harjavalta,Finland,61.312155,22.133616
Helsinki,Finland,60.166628,24.943508
Hyvinkää,Finland,60.633572,24.869533
Imatra,Finland,61.171462,28.770861
Jyväskylä,Finland,62.2393,25.745951
Kajaani,Finland,64.224087,27.733423
Kotka,Finland,60.467283,26.945585
Kouvola,Finland,60.866365,26.702584
Kuopio,Finland,62.89246,27.678184
Lahti,Finland,60.983876,25.656181
Lappeenranta,Finland,61.058242,28.18753
Lohja,Finland,60.252604,24.068458
Mikkeli,Finland,61.841697,27.147195
Muonio,Finland,67.95934,23.677404
Oulu,Finland,65.011873,25.471681
Pietarsaari,Finland,63.666671,22.700023
Pori,Finland,61.565987,21.480409
Raahe,Finland,64.617397,24.260195
Tampere,Finland,61.498021,23.760312
Turku,Finland,60.451753,22.267052
Vaasa,Finland,63.095772,21.615919
Valkeakoski,Finland,61.263792,24.030128
Vantaa,Finland,60.309187,25.036453
Virolahti,Finland,60.589195,27.70375
AGEN,France,44.201562,0.617632
AIRVAULT,France,46.826944,-0.137926
AIX-EN-PROVENCE,France,43.529842,5.447474
AJACCIO,France,41.926399,8.737603
ALBERTVILLE,France,45.675508,6.392541
ALBI,France,43.927755,2.147899
AMIENS,France,49.894171,2.295695
ANGERS,France,47.473988,-0.551559
ANGLET,France,43.48495,-1.518341
ANGOULEME,France,45.649676,0.156866
ANNECY,France,45.899559,6.128761
ANNEMASSE,France,46.193401,6.234109
ANTIBES,France,43.5836,7.10905
ARLES,France,42.456215,2.634345
ARMENTIERES,France,50.691085,2.88263
ARREST,France,50.126994,1.616619
ATTON,France,48.891188,6.092423
AURILLAC,France,44.928544,2.44331
AUXERRE,France,47.7954,3.58452
AVIGNON,France,43.949314,4.806033
AYTRE,France,46.133383,-1.114656
BAIE-MAHAULT,France,45.885493,2.740532
BAR-LE-DUC,France,48.773679,5.162155
BASSENS,France,44.901497,-0.516324
BASTIA,France,42.706551,9.452542
BAYONNE,France,43.493338,-1.475099
BEAUVAIS,France,49.4409,2.08667
BELFORT,France,47.638007,6.862893
BELLEVILLE-SUR-MEUSE,France,49.181405,5.370347
BESANCON,France,47.237953,6.024325
BESSIERES,France,43.800231,1.607664
BETHENY,France,49.284538,4.053513
BETHUNE,France,50.5199,2.64781
BILLERE,France,43.303004,-0.390556
BIZANOS,France,43.288796,-0.35314
BLENOD-LES-PONT-A-MOUSSON,France,48.8755,6.06448
BLOIS,France,47.587686,1.333764
BOBIGNY,France,48.906387,2.445223
BOIS-HERPIN,France,48.370118,2.233358
BORDEAUX,France,44.841223,-0.580022
BOULOGNE-SUR-MER,France,50.725999,1.611877
BOURG-EN-BRESSE,France,46.205119,5.225032
BOURGES,France,47.080614,2.39893
BOURG-LES-VALENCE,France,44.952822,4.895385
BOURGOIN-JALLIEU,France,45.587226,5.282812
BREST,France,48.390528,-4.486009
BRIVE-LA-GAILLARDE,France,45.158498,1.533239
CAEN,France,49.182555,-0.367629
CAGNES-SUR-MER,France,43.661201,7.151383
CALAIS,France,49.144345,-1.304623
CAMBRAI,France,50.17596,3.235661
CAMPAGNE-LES-BOULONNAIS,France,50.613667,1.996914
CANNES,France,43.551208,7.012695
CAPPELLE-LA-GRANDE,France,50.9973,2.37197
CARLING,France,49.1676,6.71477
CARTIGNIES,France,50.091863,3.845609
CASTRES,France,49.804444,3.238333
CAYENNE,France,47.081091,-0.690862
CERGY,France,49.052753,2.038874
CERISE,France,48.44244,0.127737
CHALONS-EN-CHAMPAGNE,France,48.956622,4.362885
CHALON-SUR-SAONE,France,46.7889,4.852961
CHAMALIERES,France,45.7732,3.06115
CHAMBERY,France,45.56744,5.920344
CHAMONIX-MONT-BLANC,France,45.924671,6.872751
CHAMPFORGEUIL,France,46.820373,4.835029
CHARLEVILLE-MEZIERES,France,49.759937,4.718693
CHATEAUNEUF-LES-MARTIGUES,France,43.380429,5.164642
CHATEAUROUX,France,46.8047,1.69571
CHATENOIS,France,48.272548,7.401365
CHAUNY,France,49.614895,3.218951
CHERBOURG-OCTEVILLE,France,49.636956,-1.625134
CHOLET,France,47.062829,-0.880828
CLERMONT-FERRAND,France,45.777455,3.081943
COGNAC,France,45.693291,-0.325212
COLMAR,France,48.077752,7.357964
CONTES,France,50.409136,1.96108
COULOMMIERS,France,48.809462,3.084808
CREIL,France,49.263505,2.473704
CROLLES,France,45.284591,5.883943
DAIX,France,47.353652,5.002355
DAX,France,43.70806,-1.053308
DENAIN,France,50.329723,3.390165
DIEPPE,France,49.924618,1.079144
DIJON,France,47.322563,5.04118
DOLE,France,47.092105,5.492546
DONGES,France,47.318538,-2.074571
DOUAI,France,50.370407,3.07614
DREUX,France,48.735912,1.371049
DUNKERQUE,France,50.847302,2.409029
ECHIROLLES,France,45.1437,5.71927
EPERNAY,France,45.45067,5.883727
EPINAL,France,48.174564,6.450642
ESCAUTPONT,France,50.4241,3.55175
EVREUX,France,49.018364,1.137587
FEYZIN,France,45.6738,4.85831
FLEVILLE-DEVANT-NANCY,France,48.626607,6.206698
FLORANGE,France,49.32152,6.120452
FONTAINE,France,48.21322,4.71393
FONTAINEBLEAU,France,48.404938,2.701587
FORBACH,France,49.186153,6.895739
FORT-DE-FRANCE,France,47.301638,6.69231
FOS-SUR-MER,France,43.438071,4.945595
FREMAINVILLE,France,49.065053,1.867798
FROLOIS,France,47.534079,4.631135
FROSSAY,France,47.244002,-1.934115
GAILLARD,France,46.183796,6.211228
GANDRANGE,France,49.271077,6.128751
GAP,France,44.561198,6.082002
GARDANNE,France,43.454781,5.469295
GENAS,France,45.733059,4.996561
GENNEVILLIERS,France,48.925422,2.294012
GONESSE,France,48.986356,2.450054
GRAND-COURONNE,France,49.353499,1.004349
GRANDE-SYNTHE,France,51.015103,2.300186
GRAVELINES,France,50.989839,2.130466
GRENOBLE,France,45.182479,5.721077
GUERET,France,46.168687,1.871335
GUIPRY,France,47.825231,-1.840333
HAYANGE,France,49.330435,6.063673
HEMING,France,48.694166,6.965335
HORNAING,France,50.3694,3.33736
HYERES,France,43.120257,6.130161
IFS,France,49.141239,-0.350697
ISSOIRE,France,45.543297,3.250221
ISSOUDUN,France,46.947796,1.988803
JONVILLE-EN-WOEVRE,France,49.067295,5.785522
JOUE-LES-TOURS,France,47.351091,0.662252
LA COULONCHE,France,48.647682,-0.455718
LA COURONNE,France,45.608673,0.10131
LA LECHERE,France,45.526769,6.479919
LA MULATIERE,France,45.7308,4.81264
LA ROCHELLE,France,46.159113,-1.152043
LA ROCHE-SUR-YON,France,46.670591,-1.426973
LA TALAUDIERE,France,45.480478,4.429026
LA TARDIERE,France,46.661435,-0.732387
LABASTIDE-CEZERACQ,France,43.377392,-0.539877
LAVAL,France,48.071038,-0.77235
LE CREUSOT,France,46.808203,4.429703
LE HAVRE,France,49.493898,0.107973
LE LAMENTIN,France,49.263962,-0.092852
LE MANS,France,48.007778,0.199534
LE PALAIS-SUR-VIENNE,France,45.865,1.324167
LE PETIT-QUEVILLY,France,49.4238,1.06208
LE PONTET,France,43.962186,4.860259
LE PUY-EN-VELAY,France,45.045974,3.885554
LE ROBERT,France,49.573084,2.965319
LE TAMPON,France,49.239353,1.805355
LENS,France,50.429172,2.831981
LES ABYMES,France,50.429116,1.875142
LES ANCIZES-COMPS,France,45.937869,2.792984
LES MAZURES,France,49.888099,4.625837
L'HOPITAL,France,49.1587,6.73155
LILLE,France,50.630509,3.070641
LIMOGES,France,45.835475,1.264485
LISIEUX,France,49.167009,0.144471
LOGNES,France,48.8323,2.63387
LONGLAVILLE,France,49.534181,5.802852
LONS-LE-SAUNIER,France,46.673902,5.558617
LORIENT,France,47.748287,-3.365257
LOURDES,France,43.09409,-0.046498
LUCCIANA,France,42.545939,9.41756
LUCE,France,48.550097,-0.595787
LUNEL-VIEL,France,43.677906,4.090216
LUNEVILLE,France,48.589464,6.501378
LYON,France,45.757598,4.832332
MACON,France,46.30345,4.832507
MALROY,France,49.176885,6.213001
MANOSQUE,France,43.833803,5.782666
MARCQ-EN-BAROEUL,France,50.676702,3.104303
MARIGNANE,France,43.416273,5.214628
MARMANDE,France,44.500794,0.164274
MARSEILLE,France,43.301917,5.547842
MARTIGUES,France,43.405728,5.054818
MATOURY,France,45.126906,5.527139
MAUBEUGE,France,50.278557,3.974378
MELUN,France,48.601162,2.790236
MERIGNAC,France,44.842236,-0.64696
METZ,France,49.119696,6.176355
MEZE,France,43.424599,3.598838
MIRAMAS,France,43.582733,5.002581
MIRIBEL,France,46.210837,5.740373
MONTANDON,France,47.304263,6.838812
MONTBELIARD,France,47.51028,6.797758
MONTCEAU-LES-MINES,France,46.6762,4.3542
MONT-DE-MARSAN,France,43.891132,-0.500972
MONTLUCON,France,46.339928,2.606723
MONTPELLIER,France,43.611242,3.876734
MULHOUSE,France,47.749039,7.341444
MUNCHHAUSEN,France,47.869006,7.451817
NANCY,France,48.692805,6.183812
NANTES,France,47.218563,-1.560241
NEUVES-MAISONS,France,48.616069,6.103564
NEVERS,France,46.993902,3.159964
NICE,France,43.700936,7.268391
NIMES,France,43.837425,4.360069
NIORT,France,46.323946,-0.464521
NOEUX-LES-MINES,France,50.4754,2.66219
NOGENT-SUR-MARNE,France,48.835304,2.481032
NOGENT-SUR-OISE,France,49.2775,2.46638
NOTRE-DAME-DE-BLIQUETUIT,France,49.494588,0.761718
NUITS-SAINT-GEORGES,France,47.134979,4.954099
ORLEANS,France,47.902734,1.908607
OUTREAU,France,50.703692,1.584568
OYONNAX,France,46.257627,5.655095
PANTIN,France,48.896502,2.40198
PARAY-LE-FRESIL,France,46.6551,3.61149
PARIS,France,48.856506,2.352133
PASSY,France,46.5409,4.53608
PAU,France,43.295755,-0.368567
PEILLON,France,43.778396,7.382121
PERIGUEUX,France,45.190937,0.718441
PERPIGNAN,France,42.701008,2.895101
PEYRUSSE-VIEILLE,France,43.62927,0.18005
POINTE-A-PITRE,France,44.0834,2.00252
POITIERS,France,46.58026,0.340196
PONT-A-MOUSSON,France,48.903295,6.054678
PORT-DE-BOUC,France,43.403098,4.9807
PORTES-LES-VALENCE,France,44.875343,4.877494
PORT-SAINT-LOUIS-DU-RHONE,France,43.389053,4.802635
PRUNAY-LE-TEMPLE,France,48.861415,1.671564
PUSIGNAN,France,45.7561,5.06785
PUTEAUX,France,48.884152,2.236886
QUIMPER,France,47.996033,-4.102478
RAGEADE,France,45.103973,3.277334
RAMBOUILLET,France,48.648246,1.832885
REIMS,France,49.257789,4.031926
RENNES,France,48.111359,-1.680009
RIEUX,France,43.258,1.20185
RIVE-DE-GIER,France,45.52884,4.618739
ROANNE,France,46.03639,4.073868
ROGNAC,France,43.487234,5.23429
ROISEY,France,45.3866,4.67228
ROMANS-SUR-ISERE,France,45.045889,5.052868
ROUBAIX,France,50.691589,3.174173
ROUEN,France,49.440459,1.093966
ROUMAZIERES-LOUBERT,France,45.90572,0.585504
ROUSSILLON,France,43.902477,5.292088
SAILLAT-SUR-VIENNE,France,45.870711,0.815306
SAINT-BRIEUC,France,48.514159,-2.760271
SAINT-BRISSON,France,47.270896,4.089953
SAINT-CHAMOND,France,45.47483,4.509805
SAINT-DENIS,France,48.935773,2.358023
SAINT-DENIS-D'ANJOU,France,47.790963,-0.440514
SAINT-DIZIER,France,48.637563,4.947554
SAINTE-MARGUERITE-SUR-MER,France,49.908839,0.946787
SAINTE-SAVINE,France,48.2956,4.02664
SAINTE-SUZANNE,France,47.5061,6.77487
SAINT-ETIENNE,France,45.445439,4.386292
SAINT-ETIENNE-DE-MONTLUC,France,47.273935,-1.781055
SAINT-FONS,France,45.7001,4.84935
SAINT-GELY-DU-FESC,France,43.691387,3.803981
SAINT-GERMAIN-SUR-RHONE,France,46.059532,5.817475
SAINT-JEAN-DE-BRAYE,France,47.920002,1.973719
SAINT-JEAN-DE-MAURIENNE,France,45.277477,6.345342
SAINT-JOSEPH,France,49.534453,-1.529802
SAINT-JULIEN-LES-METZ,France,49.134754,6.203315
SAINT-JULIEN-MONT-DENIS,France,45.255814,6.404146
SAINT-JUNIEN,France,45.887222,0.901111
SAINT-LAURENT-BLANGY,France,50.3056,2.81063
SAINT-LAURENT-DES-ARBRES,France,44.054824,4.699139
SAINT-LO,France,49.1157,-1.090664
SAINT-LOUIS,France,42.84691,2.31931
SAINT-MARTIN-D'HERES,France,45.184076,5.753902
SAINT-MARTIN-DU-TERTRE,France,48.213761,3.25748
SAINT-MICHEL-L'OBSERVATOIRE,France,43.909449,5.717217
SAINT-NAZAIRE,France,47.273352,-2.213891
SAINT-NAZAIRE-LE-DESERT,France,44.569,5.27618
SAINT-PAUL,France,44.516579,6.749426
SAINT-PIERRE,France,44.5213,2.72452
SAINT-QUENTIN,France,49.848611,3.286389
SAINT-REMY-SUR-AVRE,France,48.762809,1.240512
SALAISE-SUR-SANNE,France,45.343823,4.819644
SALOME,France,50.5365,2.83819
SALON-DE-PROVENCE,France,43.640531,5.098022
SALOUEL,France,49.8709,2.24173
SARREGUEMINES,France,49.109525,7.070882
SARROLA-CARCOPINO,France,41.998193,8.831374
SCHOELCHER,France,48.9754,3.3047
SCHOENECK,France,49.220712,6.924055
SENS,France,48.197856,3.282606
STRASBOURG,France,48.584614,7.750713
TALENCE,France,44.808844,-0.587963
TARBES,France,43.232858,0.078102
TARTAS,France,43.832312,-0.809593
TERNAY,France,45.606634,4.808814
THIONVILLE,France,49.359161,6.152977
TOULON,France,43.125731,5.930492
TOULOUSE,France,43.604462,1.444247
TOURCOING,France,50.72173,3.159308
TOURS,France,47.390091,0.68892
TREMBLAY-EN-FRANCE,France,48.980204,2.558956
TROYES,France,48.297163,4.074626
TULLE,France,45.267816,1.77069
VAL-DE-REUIL,France,49.271684,1.212899
VALENCE,France,44.933228,4.892081
VALENCIENNES,France,50.359489,3.526666
VANNES,France,47.658677,-2.759908
VAULX-EN-VELIN,France,45.778426,4.920615
VENACO,France,42.231589,9.171845
VERNEUIL,France,49.4155,3.63522
VESOUL,France,47.623655,6.156641
VIENNE,France,45.525211,4.874784
VIERZON,France,47.221749,2.069142
VIF,France,45.055487,5.669033
VILLAGE-NEUF,France,47.607965,7.56833
VILLEFRANCHE-SUR-SAONE,France,45.986522,4.72661
VILLEMANDEUR,France,47.9838,2.70819
VILLEURBANNE,France,45.773311,4.886934
VILLIERS-EN-BOIS,France,46.14874,-0.406591
VITRY-SUR-SEINE,France,48.7876,2.39164
VITTEL,France,48.201837,5.949224
VOIRON,France,45.369881,5.585163
VOLMUNSTER,France,49.121857,7.35367
WINGLES,France,50.4953,2.85813
Abastumani,Georgia,41.756261,42.8282
Tbilisi,Georgia,41.693435,44.801498
AACHEN,Germany,50.776351,6.083862
AALEN,Germany,48.836271,10.093177
ALTENBURG,Germany,50.985241,12.434099
ANNABERG-BUCHHOLZ,Germany,50.578878,13.010611
ANSBACH,Germany,49.302767,10.572219
ARZBERG,Germany,50.056736,12.185909
ASCHAFFENBURG,Germany,49.974054,9.149364
AUGSBURG,Germany,48.365852,10.899118
BAD AROLSEN/KOHLGRUND,Germany,51.381535,9.014788
BADEN-BADEN,Germany,48.757997,8.242288
BAMBERG,Germany,49.892672,10.887615
BAUTZEN,Germany,51.181391,14.427574
BEBRA,Germany,50.968252,9.793333
BERLIN,Germany,52.517037,13.38886
BERNBURG,Germany,51.782879,11.763883
BERNHAUSEN,Germany,52.263996,10.525267
BIBERACH,Germany,48.098441,9.789994
BIELEFELD,Germany,52.020775,8.530896
BITTERFELD,Germany,51.521581,6.929204
BONN,Germany,50.735851,7.10066
BORKEN,Germany,51.844318,6.858225
BORNA,Germany,51.124165,12.499906
BOTTROP,Germany,51.521581,6.929204
BREMEN,Germany,53.07581,8.80717
BRUNBüTTEL,Germany,53.86481,9.441144
BUCKOW,Germany,52.567217,14.076153
BURGHAUSEN,Germany,48.168986,12.830482
CARLSFELD,Germany,49.136563,10.07202
CHEMNITZ,Germany,50.832261,12.925298
COBURG,Germany,50.26325,10.968803
COLLM,Germany,51.30384,13.01123
COTTBUS,Germany,51.756745,14.335731
DARMSTADT,Germany,49.872775,8.651178
DATTELN,Germany,51.651532,7.340968
DESSAU,Germany,48.258832,11.433929
DILLINGEN,Germany,49.355272,6.72432
DORTMUND,Germany,51.514227,7.465279
DREIssIGACKER,Germany,54.047522,13.293823
DRESDEN,Germany,51.049329,13.738144
DUISBURG,Germany,51.434999,6.759562
DUNZWEILER,Germany,49.41675,7.305171
DüSSELDORF,Germany,51.225196,6.773751
EISENHüTTENSTADT,Germany,52.144886,14.629441
ERFURT,Germany,50.977829,11.029646
ERPFINGEN,Germany,48.350772,9.194606
ESSEN,Germany,51.455206,7.012273
FLENSBURG,Germany,54.783302,9.433326
FRANKFURT,Germany,50.110653,8.682093
FRANKFURT A. MAIN,Germany,50.110653,8.682093
FREIBERG,Germany,50.916942,13.342889
FREIBURG,Germany,53.825248,9.28872
FRIEDRICHSHAFEN,Germany,47.650572,9.479753
FüRTH/ODENWALD,Germany,49.647762,8.776299
GEHLBERG,Germany,50.678982,10.789917
GELSENKIRCHEN,Germany,51.543113,7.071169
GERA,Germany,50.87723,12.079621
GLAUCHAU,Germany,50.819903,12.539787
GOETTINGEN,Germany,51.53276,9.935205
GöHLEN,Germany,53.306047,11.368269
GöRLITZ,Germany,51.151743,14.984403
HAMBURG,Germany,53.550341,10.000654
HANAU,Germany,50.135744,8.931841
HATTINGEN,Germany,51.400718,7.186249
HEIDELBERG,Germany,49.409361,8.694813
HERDORF,Germany,50.77884,7.95145
HORTENKOPF,Germany,52.52343,13.41144
HüRTH,Germany,50.880738,6.876568
INGOLSTADT,Germany,48.763017,11.42504
KAISERSLAUTERN,Germany,49.443217,7.768995
KARLSRUHE,Germany,49.014068,8.404437
KASSEL,Germany,50.195583,9.288435
KEHL,Germany,48.567275,7.819916
KEHLHEIM,Germany,48.918729,11.872789
KEMPTEN (Allgäu),Germany,47.726706,10.316884
KLEINWALLSTADT,Germany,49.873852,9.168843
KLINGENTAL,Germany,54.861561,8.678579
KOBLENZ,Germany,50.353328,7.594395
KöLN,Germany,50.938361,6.959974
KONSTANZ,Germany,47.659216,9.175072
KREFELD,Germany,51.333121,6.562334
KULMBACH,Germany,50.100845,11.447915
LANDSHUT,Germany,48.536262,12.151651
LEISEL,Germany,49.718555,7.200549
LEUNA,Germany,51.323364,12.019508
LEVERKUSEN,Germany,51.032474,6.988119
LIMBURG,Germany,50.387631,8.06362
LINDAU (BODENSEE),Germany,47.550753,9.692662
LüBECK,Germany,53.866444,10.684738
LUDWIGSBURG,Germany,48.895619,9.189515
LUDWIGSHAFEN,Germany,49.479236,8.439117
LüNEN,Germany,51.614085,7.523998
MAINZ,Germany,49.999995,8.271024
MANNHEIM,Germany,49.489591,8.467236
MARBURG,Germany,50.811733,8.775774
MEWEGEN,Germany,53.515096,14.248505
MICHAELSTADT,Germany,50.192644,7.369595
MöNCHENGLADBACH,Germany,51.194698,6.435364
MüLHEIM,Germany,51.42842,6.878701
MüNCHEN,Germany,48.13641,11.57753
MüNSTER,Germany,51.96251,7.625188
NETTETAL,Germany,51.309422,6.237481
NEUBRANDENBURG,Germany,53.557446,13.260278
NEUENBURG,Germany,48.849126,8.587156
NEUGLOBSOW,Germany,53.146721,13.050076
NEUHAUSEN,Germany,48.13641,11.57753
NEURUPPIN,Germany,52.924386,12.809292
NEUSTADT,Germany,49.823777,9.029779
NEUSTADT A.D.DONAU,Germany,48.806327,11.768328
NEU-ULM,Germany,48.395497,10.00589
NEUWIED,Germany,50.430259,7.466311
NIEDERZIER,Germany,50.8833,6.46667
NORDHAUSEN,Germany,54.172257,9.179752
NüRNBERG,Germany,49.45385,11.077324
OBERRIED-HOFSGRUND,Germany,50.584164,8.125412
OSNABRUECK,Germany,52.266837,8.049741
PFORZHEIM,Germany,48.890885,8.702953
PLAUEN,Germany,50.495063,12.134652
POSSEN,Germany,50.659251,11.642219
POTSDAM,Germany,52.400931,13.05914
RADEBEUL,Germany,51.099977,13.6768
RATINGEN,Germany,51.297326,6.84935
RAUNHEIM,Germany,50.011857,8.461787
REGENSBURG,Germany,49.019533,12.097487
REUTLINGEN,Germany,48.491951,9.211414
RIEDSTADT,Germany,49.842521,8.482945
SAARBRüCKEN,Germany,49.234362,6.996379
SAARLOUIS,Germany,49.316513,6.749843
SCHWÃ„BISCH HALL,Germany,49.10202,9.71142
SCHWANDORF,Germany,49.326185,12.109271
SCHWEDT/ODER,Germany,53.058637,14.284086
SCHWEINFURT,Germany,50.049995,10.233302
SCHWERTE,Germany,51.445525,7.567465
SIMMERATH,Germany,50.60725,6.300527
SOEST,Germany,51.57255,8.106126
SOLINGEN,Germany,51.171247,7.0839
STUTTGART,Germany,48.778493,9.180046
SULZBACH-ROSENBERG,Germany,49.499229,11.747042
TAUBERBISCHOFSHEIM,Germany,49.622863,9.662758
TIEFENBACH,Germany,49.081401,10.920789
TRIER,Germany,49.759912,6.644493
TROSTBERG,Germany,48.027949,12.558228
ULM,Germany,48.398357,9.992989
UNNA,Germany,51.534884,7.689014
VILLINGEN-SCHWENNINGEN,Germany,48.063274,8.494588
WASCHEID,Germany,50.250904,6.414005
WASSERKUPPE,Germany,54.663931,9.797029
WEIDEN I.D.OPF.,Germany,49.675275,12.163164
WEIL AM RHEIN,Germany,47.591717,7.612439
WESEL,Germany,51.657691,6.617087
WESTERLAND,Germany,54.862485,8.419265
WETZLAR,Germany,50.552535,8.507441
WIESBADEN,Germany,50.0833,8.25
WIESLOCH,Germany,49.29426,8.698707
WITZENHAUSEN/WALD,Germany,54.698816,8.440297
WOLFSBURG,Germany,52.420559,10.786168
WORMS,Germany,49.635269,8.360309
WöRTH,Germany,53.468406,10.409211
WüRZBURG,Germany,49.79245,9.932966
ZEITZ,Germany,51.048103,12.132341
ZELLA-MEHLIS,Germany,50.657197,10.674852
ZINGST,Germany,54.43873,12.682137
AGIA PARASKEVI,Greece,39.247539,26.271199
AMAROUSSIO,Greece,40.492525,21.571299
ATHENS,Greece,37.984149,23.727984
ECHEDORO,Greece,38.60184,23.03016
LARISSA,Greece,39.636993,22.417088
LYKOVRISI,Greece,38.066601,23.7833
PATRA,Greece,38.246203,21.735249
PIREAS,Greece,37.944011,23.648354
THESSALONIKI,Greece,40.640317,22.935272
VOLOS,Greece,39.362741,22.940032
Guatemala,Guatemala,14.642516,-90.513138
Tegucigalpa,Honduras,14.093192,-87.201263
Ajka,Hungary,47.105658,17.558728
Budapest,Hungary,47.498382,19.040471
Debrecen,Hungary,47.531399,21.625978
Dunaújváros,Hungary,46.96202,18.938788
Esztergom,Hungary,47.790173,18.742503
Gyor,Hungary,47.687609,17.634682
Hernádszurdok,Hungary,48.480551,21.205373
Kazincbarcika,Hungary,48.254441,20.622325
Miskolc,Hungary,48.103152,20.790216
Nyíregyháza,Hungary,47.95578,21.716798
Pécs,Hungary,46.076296,18.228147
Sarród,Hungary,47.634338,16.860859
Sopron,Hungary,47.680306,16.598346
Százhalombatta,Hungary,47.317199,18.912095
Szeged,Hungary,46.254631,20.148602
Tatabánya,Hungary,47.583779,18.398031
Veszprém,Hungary,47.091633,17.911601
AKUREYRI,Iceland,65.68257,-18.091303
HAFNARFJORDUR,Iceland,64.069535,-21.957566
REYKJAVIK,Iceland,64.150002,-21.9499
Agra,India,27.175255,78.009816
Ahmedabad,India,23.021624,72.579707
Aizawl,India,23.741409,92.72093
Akola,India,20.71166,77.002632
Alappuzha,India,9.4981,76.3326
Allahabad,India,25.43813,81.833801
Alwar,India,27.564607,76.613122
Amravati,India,20.933366,77.757113
Amritsar,India,31.634308,74.873679
Angul,India,20.838243,85.097395
Anklesvar,India,21.629321,72.99451
Aurangabad,India,24.751721,84.377805
Baddi,India,30.934071,76.800213
Balasore,India,21.50171,86.921671
Bangalore,India,12.97912,77.5913
Berhampur,India,19.309813,84.797156
Bhilai,India,21.212068,81.373285
Bhopal,India,23.260663,77.39406
Bhubneshwar,India,20.260333,85.839343
Bongaigaon,India,26.480013,90.558039
Chandigarh,India,30.720451,76.76697
Chandrapur,India,19.950816,79.298667
Chennai,India,13.079691,80.282953
Chitoor,India,13.215835,79.097129
Coimbatore,India,11.001812,76.962843
Cuttack,India,20.4686,85.8792
Dehradun,India,30.325565,78.043681
Delhi,India,28.657291,77.22726
Devanagere,India,14.466127,75.920636
Dewas,India,22.96363,76.054867
Dhanbad,India,23.795281,86.430964
Dibrugarh,India,27.485983,94.91542
Dimapur,India,25.913552,93.728414
Durgapur,India,23.535048,87.338043
Faridabad,India,28.402837,77.308563
Firozabad,India,27.152799,78.399144
Gobindgarh,India,27.504729,76.998832
Golaghat,India,26.510605,93.968019
Guntur,India,16.291519,80.454159
Guwahati,India,26.180598,91.753943
Gwalior,India,26.203725,78.157363
Hassan,India,13.007082,76.09927
Howrah,India,22.588222,88.323139
Hyderabad,India,17.361623,78.474731
Indore,India,22.720385,75.86821
Jaipur,India,26.916129,75.820406
Jalandhar,India,31.332623,75.576957
Jalgaon,India,20.996845,75.56838
Jammu,India,32.718561,74.858092
Jamnagar,India,22.473242,70.055224
Jhansi,India,25.450246,78.580009
Jodhpur,India,26.29893,73.0334
Kakinada,India,16.943739,82.235061
Kanpur,India,26.461024,80.322141
Khanna,India,30.700625,76.222076
Khurja,India,28.253265,77.853916
Kochi,India,9.963386,76.253661
Kohima,India,25.661876,94.101916
Kolhapur,India,16.704979,74.236016
